Date,NumNewsAllAll,AvgToneAllAll,StdToneAllAll,CvToneAllAll,NumNewsAllSpan,AvgToneAllSpan,StdToneAllSpan,CvToneAllSpan,NumNewsAllEng,AvgToneAllEng,StdToneAllEng,CvToneAllEng,NumNewsFullLan,AvgToneFullLan,StdToneFullLan,CvToneFullLan,NumNewsFullSpan,AvgToneFullSpan,StdToneFullSpan,CvToneFullSpan,NumNewsFullEng,AvgToneFullEng,StdToneFullEng,CvToneFullEng,NumNewsCmpLan,AvgToneCmpLan,StdToneCmpLan,CvToneCmpLan,NumNewsCmpSpan,AvgToneCmpSpan,StdToneCmpSpan,CvToneCmpSpan,NumNewsCmpEng,AvgToneCmpEng,StdToneCmpEng,CvToneCmpEng,NumNewsCtyLan,AvgToneCtyLan,StdToneCtyLan,CvToneCtyLan,NumNewsCtySpan,AvgToneCtySpan,StdToneCtySpan,CvToneCtySpan,NumNewsCtyEng,AvgToneCtyEng,StdToneCtyEng,CvToneCtyEng,NumNewsGovLan,AvgToneGovLan,StdToneGovLan,CvToneGovLan,NumNewsGovSpan,AvgToneGovSpan,StdToneGovSpan,CvToneGovSpan,NumNewsGovEng,AvgToneGovEng,StdToneGovEng,CvToneGovEng
20151103,937,-0.860766556,2.902662639,-3.216379949,466,-0.907663091,2.844674248,-4.130978055,99,-1.027858729,2.896355689,-4.702090569,32,-2.235857683,2.803742108,-2.72302019,28,-2.405422202,2.66992107,-2.863840321,4,-1.048906049,4.241142223,-1.751197046,10,-1.858166187,2.676531969,-2.765648352,6,-2.397672946,2.180203699,-3.249053993,4,-1.048906049,4.241142223,-1.751197046,4,0.223827865,3.033255424,-3.903307139,18,-2.99228308,3.033255424,-3.903307139,0,NA,,,18,-2.99228308,2.417501455,-1.349412393,4,0.223827865,2.417501455,-1.349412393,0,NA,,
20151104,1003,-1.131963757,2.971413666,-3.057845234,488,-0.935544066,2.958297733,-4.499273431,112,-1.556075055,2.92894294,-3.562767905,28,-2.660526627,2.966417082,-2.855035165,14,-2.139567961,2.747933896,-2.548050937,14,-3.181485293,3.426823607,-3.606088621,16,-3.237225922,3.010677701,-3.103445235,2,-3.627410326,2.414204744,-2.425985423,14,-3.181485293,3.426823607,-3.606088621,3,-0.09663389,2.986644092,-3.695336812,9,-2.489914347,2.986644092,-3.695336812,0,NA,,,9,-2.489914347,2.596850696,-1.30420026,3,-0.09663389,2.596850696,-1.30420026,0,NA,,
20151105,866,-1.159976456,2.994914689,-2.963819008,409,-1.262678361,2.99298839,-3.726978699,138,-1.145389497,2.980796997,-3.538079295,21,-2.211860864,2.882257586,-2.93970425,13,-2.01758512,2.703505171,-2.485977,8,-2.52755895,3.233394164,-4.28875379,11,-2.327293944,2.904029177,-3.359548671,3,-1.79325393,2.399586358,-2.363580887,8,-2.52755895,3.233394164,-4.28875379,1,-0.653092585,2.913508107,-3.676866883,9,-2.243972464,2.913508107,-3.676866883,0,NA,,,9,-2.243972464,2.512455325,-1.212509668,1,-0.653092585,2.512455325,-1.212509668,0,NA,,
20151106,1003,-0.991071646,2.981296594,-2.961338138,473,-1.003119389,2.967051527,-3.804904063,117,-1.080463247,2.986807103,-3.278453427,25,-1.985621151,2.843005334,-2.978697481,23,-1.694371895,2.664608065,-2.563612098,2,-5.334987593,3.233394164,-4.28875379,12,-2.117131332,2.863380167,-3.105980796,10,-1.47356008,2.336751462,-2.071122351,2,-5.334987593,3.233394164,-4.28875379,2,-3.963873557,2.878007542,-4.36396982,11,-1.482473244,2.878007542,-4.36396982,0,NA,,,11,-1.482473244,2.448710859,-1.223052297,2,-3.963873557,2.448710859,-1.223052297,0,NA,,
20151107,671,-1.091777709,2.956393206,-2.908530527,346,-1.006127026,2.943894274,-4.814477184,83,-1.613002978,2.976333582,-2.912571328,19,-1.921788405,2.787298414,-2.928866867,17,-2.064389697,2.596288584,-2.523208927,2,-0.709677419,3.233394164,-4.28875379,6,-2.263097464,2.847037335,-3.048888972,4,-3.039807486,2.306804175,-2.0082899,2,-0.709677419,3.233394164,-4.28875379,2,-0.490196078,2.74630925,-4.069949533,11,-1.995909341,2.74630925,-4.069949533,0,NA,,,11,-1.995909341,2.448710859,-1.223052297,2,-0.490196078,2.448710859,-1.223052297,0,NA,,
20151108,662,-1.07706744,2.938206257,-2.872821353,365,-0.892060309,2.935193815,-4.901296066,61,-2.585365911,2.940820079,-2.931129655,28,-1.649796762,2.852469952,-2.804177002,28,-1.649796762,2.701495174,-2.426850205,0,0,3.233394164,-4.28875379,7,-2.230731712,2.955389546,-3.003709284,7,-2.230731712,2.60735337,-2.101374781,0,0,3.233394164,-4.28875379,5,0.119691743,2.798162163,-3.403493733,16,-1.94860288,2.798162163,-3.403493733,0,NA,,,16,-1.94860288,2.4654602,-1.343904051,5,0.119691743,2.4654602,-1.343904051,0,NA,,
20151109,907,-1.114294033,2.951488016,-2.85398175,427,-1.254695958,2.942522788,-3.581937883,96,-1.477987821,2.959882186,-2.892920764,27,-2.252240255,2.846484375,-2.988290676,27,-2.252240255,2.711117032,-2.663853417,0,0,3.233394164,-4.28875379,9,-2.967819725,2.90473395,-3.188765064,9,-2.967819725,2.548072168,-2.390027936,0,0,3.233394164,-4.28875379,6,-2.111095554,2.869289113,-3.483072932,12,-1.786128002,2.869289113,-3.483072932,0,NA,,,12,-1.786128002,2.477940914,-1.58119882,6,-2.111095554,2.477940914,-1.58119882,0,NA,,
20151110,895,-0.946941052,2.944304748,-2.872900746,407,-0.92389833,2.953630316,-7.434880072,118,-1.205664501,2.929137226,-2.972036771,16,-1.962432419,2.945522866,-2.828045846,12,-2.289546326,2.873127885,-2.582983392,4,-0.981090698,3.159688906,-3.810653954,5,-1.457026193,2.977509792,-2.876861383,1,-3.360768176,2.783253829,-2.239033618,4,-0.981090698,3.159688906,-3.810653954,4,-2.277657267,2.873314035,-3.952019173,7,-2.143308381,2.873314035,-3.952019173,0,NA,,,7,-2.143308381,2.867923641,-1.381067285,4,-2.277657267,2.867923641,-1.381067285,0,NA,,
20151111,902,-1.20921807,2.942067253,-2.821456693,459,-1.386884425,2.945894327,-3.718643988,80,-1.494776513,2.941518686,-2.857420548,17,-2.278447872,2.844251272,-2.98349292,15,-2.368752323,2.753272515,-2.742568744,2,-1.601164483,3.141497712,-4.013266574,3,-2.101158001,2.959817798,-2.938936727,1,-3.101145038,2.762575508,-2.238999324,2,-1.601164483,3.141497712,-4.013266574,3,-2.067430025,2.674365832,-4.406491231,11,-2.384349976,2.674365832,-4.406491231,0,NA,,,11,-2.384349976,2.773137795,-1.396837269,3,-2.067430025,2.773137795,-1.396837269,0,NA,,
20151112,889,-0.856888058,2.944626589,-2.868875135,412,-0.908487337,2.934975347,-3.604802089,109,-1.328746201,2.954995136,-2.938053268,12,-1.914312145,2.87935153,-3.152573569,10,-1.624799059,2.769571398,-2.811819439,2,-3.361877577,3.201966558,-4.64065421,4,-2.22952813,3.005174387,-3.165466953,2,-1.097178683,2.762575508,-2.238999324,2,-3.361877577,3.201966558,-4.64065421,2,-0.20577569,2.674365832,-4.406491231,6,-2.273680307,2.674365832,-4.406491231,0,NA,,,6,-2.273680307,2.917788057,-1.581210308,2,-0.20577569,2.917788057,-1.581210308,0,NA,,
20151113,838,-0.976173184,2.934772857,-2.870292946,407,-0.964296525,2.921615932,-3.929219963,109,-1.575891807,2.940441909,-2.92709575,40,-2.182637418,2.879980515,-3.03849497,34,-1.745738323,2.769791536,-2.644838892,6,-4.658398957,3.206114231,-5.139781785,12,-3.664664858,2.998450989,-3.297377464,6,-2.670930758,2.745000207,-2.264127764,6,-4.658398957,3.206114231,-5.139781785,7,-1.142530419,2.722980871,-3.621779109,21,-1.682466929,2.722980871,-3.621779109,0,NA,,,21,-1.682466929,2.865639762,-1.583480772,7,-1.142530419,2.865639762,-1.583480772,0,NA,,
20151114,633,-1.679262403,2.975285715,-2.811170957,301,-1.270083398,2.971573727,-4.195070671,80,-2.923421556,2.966914833,-2.891356147,49,-3.879691334,2.957099621,-2.867371607,39,-3.597269739,2.851601383,-2.357669335,10,-4.981135556,3.224590038,-7.244896496,21,-4.161007621,2.992543076,-3.873909373,11,-3.415436771,2.688650241,-2.383656823,10,-4.981135556,3.224590038,-7.244896496,2,-8.827586207,2.918903658,-2.640087175,26,-3.271867035,2.918903658,-2.640087175,0,NA,,,26,-3.271867035,2.865639762,-1.583480772,2,-8.827586207,2.865639762,-1.583480772,0,NA,,
20151115,547,-1.17475303,2.978903367,-2.800606996,292,-1.02758532,2.970222191,-3.240871352,39,-1.390433536,2.978776974,-2.881406238,40,-2.41784166,2.913743822,-2.668263225,40,-2.41784166,2.807872926,-2.230503295,0,0,3.224590038,-7.244896496,22,-2.582528739,2.935349158,-3.241280347,22,-2.582528739,2.669019862,-2.15609544,0,0,3.224590038,-7.244896496,6,-1.3230584,2.883805621,-2.508407641,12,-2.663306977,2.883805621,-2.508407641,0,NA,,,12,-2.663306977,2.865639762,-1.583480772,6,-1.3230584,2.865639762,-1.583480772,0,NA,,
20151116,871,-1.423658719,2.990619388,-2.748448855,435,-1.558287488,2.982474118,-3.47493295,105,-1.042993674,2.992705283,-2.838502695,26,-3.229527762,2.903291814,-2.75036694,20,-3.394110766,2.777614908,-2.222549925,6,-2.680917751,3.250009454,-10.65842764,9,-2.757350575,2.956175511,-3.50704495,3,-2.910216223,2.658917874,-2.141794197,6,-2.680917751,3.250009454,-10.65842764,6,-2.999884602,2.847420602,-2.558619952,11,-3.741114458,2.847420602,-2.558619952,0,NA,,,11,-3.741114458,2.772927278,-1.499922859,6,-2.999884602,2.772927278,-1.499922859,0,NA,,
20151117,682,-0.81056855,2.996529014,-2.788984827,312,-0.941163769,2.98693022,-3.733888084,112,-1.023869309,2.996979972,-2.894834164,31,-2.717264175,2.975678529,-3.199904507,31,-2.717264175,2.889945774,-2.67827261,0,0,3.250009454,-10.65842764,4,-4.335585586,2.992802715,-4.273070888,4,-4.335585586,2.778642665,-2.855395899,0,0,3.250009454,-10.65842764,3,-2.966493891,2.941777631,-2.763445335,24,-2.416390225,2.941777631,-2.763445335,0,NA,,,24,-2.416390225,2.987965848,-2.093837472,3,-2.966493891,2.987965848,-2.093837472,0,NA,,
20151118,990,-0.727138116,3.001918484,-2.856117983,516,-0.922796144,2.990397015,-3.849757462,106,-0.05321056,3.007695733,-2.992195572,40,-2.545749794,2.972336364,-3.958851622,32,-2.17984898,2.918341862,-3.462386537,8,-4.009353052,3.162101875,-8.210015179,12,-3.685192773,2.974553731,-4.617561628,4,-3.036872217,2.813770027,-3.333506477,8,-4.009353052,3.162101875,-8.210015179,10,-3.87210113,2.931211217,-3.077432473,18,-1.049259288,2.931211217,-3.077432473,0,NA,,,18,-1.049259288,3.077041883,-5.859253142,10,-3.87210113,3.077041883,-5.859253142,0,NA,,
20151119,894,-0.819173341,3.01090581,-2.901496571,476,-0.566837787,3.001669976,-4.032663982,110,-1.010092286,3.014531028,-3.0276547,34,-2.698957375,2.939652472,-3.854760961,34,-2.698957375,2.8792197,-3.374848806,0,0,3.162101875,-8.210015179,9,-4.168594136,2.945115341,-4.512783091,9,-4.168594136,2.767552544,-3.262126363,0,0,3.162101875,-8.210015179,4,-4.455573676,2.893512645,-2.983560341,21,-1.734519467,2.893512645,-2.983560341,0,NA,,,21,-1.734519467,3.046698276,-5.919870752,4,-4.455573676,3.046698276,-5.919870752,0,NA,,
20151120,849,-0.826092739,3.014691719,-2.935923742,404,-0.95441816,3.004668277,-3.4782855,111,-1.039767637,3.025049483,-3.011250698,20,-2.688312194,2.947090463,-3.766441115,18,-2.521591036,2.88680261,-3.35598861,2,-4.188802615,3.174225091,-6.883145229,3,-3.147684747,2.951819381,-4.267661345,1,-1.065449011,2.764905322,-3.18506691,2,-4.188802615,3.174225091,-6.883145229,5,-1.8198644,2.865964386,-2.982453448,12,-2.935322304,2.865964386,-2.982453448,0,NA,,,12,-2.935322304,3.144270175,-5.490567829,5,-1.8198644,3.144270175,-5.490567829,0,NA,,
20151121,598,-1.029735865,3.018176982,-2.9390057,296,-1.101688001,3.009720111,-3.909991972,92,-1.174212838,3.023708815,-3.026060799,33,-2.140071839,3.037046023,-3.460525869,23,-2.117304292,3.020308795,-3.11827512,10,-2.192437197,3.083284608,-5.648726669,14,-2.028524292,2.948381033,-3.929857984,4,-1.618742029,2.819164642,-3.027974617,10,-2.192437197,3.083284608,-5.648726669,8,-2.207093329,2.963507805,-2.980675021,11,-2.233298543,2.963507805,-2.980675021,0,NA,,,11,-2.233298543,3.473146625,-3.608188765,8,-2.207093329,3.473146625,-3.608188765,0,NA,,
20151122,787,-0.589670641,3.008520165,-2.985809225,411,-0.362935963,2.999433673,-3.955183107,63,-1.712216519,3.008170369,-3.016457629,17,-0.975069567,3.041822511,-3.273603253,15,-1.049868353,3.027038472,-2.987010297,2,-0.414078675,3.084620124,-5.02079541,2,-0.414078675,2.948537404,-3.777067686,0,NA,2.819164642,-3.027974617,2,-0.414078675,3.084620124,-5.02079541,0,0,2.980452779,-2.765037689,15,-1.049868353,2.980452779,-2.765037689,0,NA,,,15,-1.049868353,3.473146625,-3.608188765,0,0,3.473146625,-3.608188765,0,NA,,
20151123,1744,0.057082572,3.034827005,-3.32575494,846,0.236891873,3.038217432,-5.483048867,167,-0.709587164,3.013724457,-3.211363101,86,-1.633057576,3.0383684,-3.856111782,72,-1.388613387,3.035435181,-3.579420215,14,-2.890199122,3.046008862,-5.254145323,29,-1.995056825,2.921653268,-3.949171106,15,-1.159590681,2.782804235,-3.067338852,14,-2.890199122,3.046008862,-5.254145323,33,-1.306354561,3.110244238,-3.826117762,24,-1.644858462,3.110244238,-3.826117762,0,NA,,,24,-1.644858462,3.176076547,-3.724259894,33,-1.306354561,3.176076547,-3.724259894,0,NA,,
20151124,1300,-0.830730434,3.040392519,-3.350766696,670,-0.969369979,3.042675161,-3.94253649,126,-1.376019843,3.01840229,-3.24394015,75,-1.559152745,3.120766581,-3.597216709,61,-1.269133309,3.118608588,-3.356230461,14,-2.822808861,3.124789861,-4.875642952,25,-2.399456296,2.950610655,-3.786599805,11,-1.860643941,2.762673099,-3.005138174,14,-2.822808861,3.124789861,-4.875642952,25,-0.572651711,3.191676899,-3.686344161,25,-1.705350229,3.191676899,-3.686344161,0,NA,,,25,-1.705350229,3.338250129,-3.147000411,25,-0.572651711,3.338250129,-3.147000411,0,NA,,
20151125,1278,-0.671177671,3.040361557,-3.401852545,598,-0.736900232,3.043160918,-4.266699734,159,-1.04653884,3.028893047,-3.378784112,50,-1.064431938,3.117734733,-3.435866274,34,-0.55272778,3.120377944,-3.360742071,16,-2.151803274,3.114078317,-3.695798656,23,-1.65619133,2.978861938,-3.432172959,7,-0.523364031,2.811528063,-3.128162726,16,-2.151803274,3.114078317,-3.695798656,8,1.246558824,3.185431789,-3.750047872,19,-1.321140363,3.185431789,-3.750047872,0,NA,,,19,-1.321140363,3.303994069,-2.990250544,8,1.246558824,3.303994069,-2.990250544,0,NA,,
20151126,1121,-0.747901128,3.041381585,-3.430444623,528,-0.763241381,3.037675866,-4.562436858,113,-0.682312379,3.040995127,-3.368854676,38,-1.750555758,3.123133404,-3.451359031,34,-1.907217418,3.114709093,-3.342279416,4,-0.418931644,3.150366469,-3.801581278,13,-1.996942091,2.99691028,-3.46901512,9,-2.698280068,2.784893013,-3.057453945,4,-0.418931644,3.150366469,-3.801581278,7,-1.340595911,3.198891702,-3.712926388,18,-1.732038902,3.198891702,-3.712926388,0,NA,,,18,-1.732038902,3.282946188,-3.025278949,7,-1.340595911,3.282946188,-3.025278949,0,NA,,
20151127,967,-1.019812879,3.039730752,-3.408025525,467,-0.996416459,3.03578187,-3.962050377,105,-0.969885131,3.050122296,-3.33695666,19,-3.085770149,3.131793258,-3.416637088,17,-3.070579577,3.127905282,-3.355167268,2,-3.214890017,3.146989261,-3.605209628,4,-3.766498237,3.027891741,-3.389626701,2,-4.318106458,2.865795211,-3.112511201,2,-3.214890017,3.146989261,-3.605209628,6,-1.884260492,3.186304942,-3.713459778,9,-3.584230771,3.186304942,-3.713459778,0,NA,,,9,-3.584230771,3.282946188,-3.025278949,6,-1.884260492,3.282946188,-3.025278949,0,NA,,
20151128,639,-0.729043965,3.034762526,-3.418600062,316,-0.775947455,3.029647575,-4.107004437,84,-0.710975317,3.050951014,-3.29971968,23,-2.473900441,3.139505969,-3.371179345,21,-2.461570096,3.141375618,-3.307464682,2,-2.603369066,3.138308777,-3.572149171,5,-2.671063401,3.015973244,-3.34727601,3,-2.716192957,2.849983006,-3.060846889,2,-2.603369066,3.138308777,-3.572149171,7,-3.068322607,3.165576626,-3.799810913,11,-2.006012263,3.165576626,-3.799810913,0,NA,,,11,-2.006012263,3.372366337,-2.833239968,7,-3.068322607,3.372366337,-2.833239968,0,NA,,
20151129,647,-0.657361093,3.027081777,-3.432583361,362,-0.786887087,3.027455721,-4.816361841,52,-1.150605311,3.039883226,-3.329099758,29,-1.60620489,3.13281866,-3.368720101,27,-1.615848604,3.132371717,-3.306611414,2,-1.47601476,3.138308777,-3.572149171,11,-2.641792961,3.024637857,-3.391294353,9,-2.900854784,2.875934295,-3.162998056,2,-1.47601476,3.138308777,-3.572149171,9,-0.883222917,3.155413318,-3.831627335,9,-1.063468111,3.155413318,-3.831627335,0,NA,,,9,-1.063468111,3.321884107,-2.752337635,9,-0.883222917,3.321884107,-2.752337635,0,NA,,
20151130,955,-0.544091634,3.02295463,-3.47567874,477,-0.751900545,3.027306395,-3.921395266,104,-0.727749184,3.028795795,-3.353425392,48,-1.400298103,3.130256566,-3.512723675,38,-1.058726276,3.118351547,-3.43322141,10,-2.698271044,3.170011229,-3.778386104,17,-2.682589993,3.037732031,-3.56058681,7,-2.660188492,2.861433449,-3.282725485,10,-2.698271044,3.170011229,-3.778386104,21,0.179107491,3.134566639,-3.681055939,10,-2.537153636,3.134566639,-3.681055939,0,NA,,,10,-2.537153636,3.308524379,-3.209875913,21,0.179107491,3.308524379,-3.209875913,0,NA,,
20151201,1087,-1.288414191,3.198409318,-2.481069667,530,-1.320361575,3.221172399,-2.512640995,170,-1.517153849,3.212528869,-2.676982321,16,-3.720254524,3.580714231,-1.470974178,14,-3.123899907,2.807553656,-0.843775021,2,-7.894736842,4.737385772,19.32604059,6,-5.686343938,3.524115121,-8.730454449,4,-4.582147485,1.276561553,-1.006190591,2,-7.894736842,4.737385772,19.32604059,4,-2.199646242,3.199212545,-0.733159316,6,-2.767903964,3.199212545,-0.733159316,0,NA,,,6,-2.767903964,1.107115611,-0.397017752,4,-2.199646242,1.107115611,-0.397017752,0,NA,,
20151202,1035,-1.023559763,3.15249689,-2.718517303,497,-0.812177282,3.157107079,-3.103045452,136,-1.226934106,3.056025705,-2.816762776,48,-1.197388718,3.584194907,-3.680149863,44,-0.946206234,3.416348212,-4.963053191,4,-3.96039604,4.117726082,-1.9135274,14,-3.735228327,3.741615921,-2.946871985,10,-3.645161242,3.350091125,-5.940714893,4,-3.96039604,4.117726082,-1.9135274,20,0.012858635,3.477652593,-2.920497155,14,-0.3884739,3.477652593,-2.920497155,0,NA,,,14,-0.3884739,3.384482973,11.99054182,20,0.012858635,3.384482973,11.99054182,0,NA,,
20151203,853,-0.806682484,3.12731741,-2.953410011,409,-0.815426271,3.141249513,-4.29363509,122,-0.459078565,2.896082773,-2.855617695,24,-1.512460141,3.542481737,-4.780157335,22,-1.275494112,3.445747491,-6.607137864,2,-4.11908646,3.867805288,-2.359443237,5,-3.63957838,3.463833204,-3.186622282,3,-3.319906327,3.062815621,-5.096433794,2,-4.11908646,3.867805288,-2.359443237,5,1.663514515,3.665445713,-5.212395288,14,-1.887051719,3.665445713,-5.212395288,0,NA,,,14,-1.887051719,3.384482973,11.99054182,5,1.663514515,3.384482973,11.99054182,0,NA,,
20151204,891,-0.604900814,3.089375896,-3.239592504,432,-0.598510871,3.096068972,-3.425642858,115,-0.962349313,2.897983173,-3.315775613,34,-1.782242083,3.237098292,-4.98980783,28,-1.285273908,3.160682651,-6.225424963,6,-4.101426896,3.49452526,-3.070161757,8,-3.82658777,3.25035568,-3.690571149,2,-3.002070393,2.947025735,-5.296063909,6,-4.101426896,3.49452526,-3.070161757,8,-2.809570156,3.360088834,-4.928074691,18,-0.417053744,3.360088834,-4.928074691,0,NA,,,18,-0.417053744,2.864627302,86.2201684,8,-2.809570156,2.864627302,86.2201684,0,NA,,
20151205,661,-0.537950257,3.049928968,-3.415627096,366,-0.756264918,3.067223351,-8.938766323,59,-1.005539162,2.87766442,-3.434081872,29,-2.149966356,3.293641677,-4.009262753,25,-2.131709891,3.195223153,-4.636305138,4,-2.264069264,3.534276514,-3.080138462,13,-2.614307164,3.303557686,-3.224325196,9,-2.769968453,2.900973092,-3.579034804,4,-2.264069264,3.534276514,-3.080138462,6,-0.949160122,3.426331346,-4.228189402,10,-2.266807047,3.426331346,-4.228189402,0,NA,,,10,-2.266807047,2.900678511,-13.60471997,6,-0.949160122,2.900678511,-13.60471997,0,NA,,
20151206,639,-0.779004583,3.053827051,-3.474731044,339,-0.807438127,3.063910549,-4.440386886,56,0.088854963,2.913431971,-3.319805177,37,-3.701590514,3.462014808,-2.788190793,37,-3.701590514,3.44821556,-2.70897019,0,0,3.534276514,-3.080138462,5,-5.107181548,3.224683698,-2.956781439,5,-5.107181548,2.74126733,-2.726668977,0,0,3.534276514,-3.080138462,12,-3.44094748,3.52536474,-3.257522955,20,-3.506578575,3.52536474,-3.257522955,0,NA,,,20,-3.506578575,3.83298993,-1.965573444,12,-3.44094748,3.83298993,-1.965573444,0,NA,,
20151207,746,-0.84415151,3.043036171,-3.481040506,362,-0.839896361,3.07239305,-3.686607471,90,-0.893761656,2.869338763,-3.196028894,31,-1.547076913,3.394217834,-2.560589197,29,-1.472763205,3.361930684,-2.444789475,2,-2.624625683,3.534276514,-3.080138462,8,-1.348431949,3.169693939,-2.749545666,6,-0.923034037,2.69591754,-2.325286529,2,-2.624625683,3.534276514,-3.080138462,10,-1.710819588,3.412301875,-3.451390712,13,-1.543364064,3.412301875,-3.451390712,0,NA,,,13,-1.543364064,3.649708022,-1.647519687,10,-1.710819588,3.649708022,-1.647519687,0,NA,,
20151208,699,-0.485636562,3.020625652,-3.626067872,345,-0.672563488,3.051979733,-4.502723173,82,-0.390287506,2.865746281,-3.356482129,18,-1.441794181,3.345151674,-2.696463556,18,-1.441794181,3.302537235,-2.610981004,0,0,3.534276514,-3.080138462,3,-1.534456649,3.149919988,-2.829797526,3,-1.534456649,2.667127083,-2.486037899,0,0,3.534276514,-3.080138462,5,0.399650138,3.356063101,-3.995911546,10,-2.334717599,3.356063101,-3.995911546,0,NA,,,10,-2.334717599,3.530239712,-1.642502446,5,0.399650138,3.530239712,-1.642502446,0,NA,,
20151209,1208,-0.909949636,2.990930541,-3.540397462,577,-0.996817808,3.006920942,-4.499313233,161,-0.881097906,2.845868246,-3.16149017,38,-1.456659123,3.315638802,-2.56391398,38,-1.456659123,3.272759509,-2.470136028,0,0,3.534276514,-3.080138462,7,-2.080463586,3.07899022,-2.698725486,7,-2.080463586,2.567794812,-2.26387721,0,0,3.534276514,-3.080138462,4,0.877277102,3.43385876,-3.120362067,27,-1.640700369,3.43385876,-3.120362067,0,NA,,,27,-1.640700369,3.423667475,-1.786156582,4,0.877277102,3.423667475,-1.786156582,0,NA,,
20151210,1446,-0.382594509,2.958563217,-3.830465706,673,-0.313401609,2.982157047,-4.760845326,159,-0.69156781,2.880901651,-3.268536036,50,-1.46730992,3.156990895,-2.539737794,34,-1.193841445,3.116784974,-2.302283167,16,-2.048430428,3.292441612,-4.015431068,24,-1.736684501,2.964508376,-3.202194255,8,-1.113192648,2.535143544,-2.408078292,16,-2.048430428,3.292441612,-4.015431068,9,-0.938538996,3.294469356,-3.008354332,17,-1.36695394,3.294469356,-3.008354332,0,NA,,,17,-1.36695394,3.126755322,-1.528568817,9,-0.938538996,3.126755322,-1.528568817,0,NA,,
20151211,1144,-0.355281391,2.927703143,-4.029716706,526,-0.319419855,2.949769754,-5.404679468,133,-0.641334138,2.857610943,-3.599141093,19,-1.280256993,3.137424175,-2.620404871,13,-1.717729824,3.080011484,-2.353719067,6,-0.332399191,3.328229216,-4.237883309,9,-0.884999098,2.972621836,-3.412665125,3,-1.990198912,2.49992473,-2.566919601,6,-0.332399191,3.328229216,-4.237883309,0,0,3.237629796,-3.044357678,10,-1.635989098,3.237629796,-3.044357678,0,NA,,,10,-1.635989098,3.126755322,-1.528568817,0,0,3.126755322,-1.528568817,0,NA,,
20151212,819,-0.754014113,2.918165689,-4.005004188,409,-0.735030495,2.937687721,-5.037250905,67,-1.048893177,2.859343254,-3.566142693,51,-2.281308961,3.076650358,-2.80862458,49,-2.191663941,3.032408714,-2.654080345,2,-4.47761194,3.266187058,-3.639040526,19,-2.405060292,2.842309432,-3.438823194,17,-2.161230686,2.413276533,-3.164410036,2,-4.47761194,3.266187058,-3.639040526,10,0.142031256,3.232548155,-3.072333915,22,-3.275951091,3.232548155,-3.072333915,0,NA,,,22,-3.275951091,3.164158982,-1.843278791,10,0.142031256,3.164158982,-1.843278791,0,NA,,
